lat,lon,day_of_year,sst,depth,temp
14.12899,90.17193,15,27.393163681030273,374.0799865722656,11.013999938964844
14.12899,90.17193,15,27.393163681030273,376.0,10.994999885559082
14.12899,90.17193,15,27.393163681030273,377.9599914550781,10.979000091552734
14.12899,90.17193,15,27.393163681030273,380.0,10.956000328063965
14.12899,90.17193,15,27.393163681030273,382.0400085449219,10.934000015258789
14.12899,90.17193,15,27.393163681030273,384.0400085449219,10.932999610900879
14.12899,90.17193,15,27.393163681030273,385.9599914550781,10.930999755859375
14.12899,90.17193,15,27.393163681030273,388.0400085449219,10.925999641418457
14.12899,90.17193,15,27.393163681030273,390.0400085449219,10.890000343322754
14.12899,90.17193,15,27.393163681030273,392.0799865722656,10.854999542236328
14.12899,90.17193,15,27.393163681030273,394.0400085449219,10.82800006866455
14.12899,90.17193,15,27.393163681030273,396.0,10.79699993133545
14.12899,90.17193,15,27.393163681030273,398.0,10.788999557495117
14.12899,90.17193,15,27.393163681030273,399.9599914550781,10.78499984741211
14.12899,90.17193,15,27.393163681030273,402.0400085449219,10.755999565124512
14.12899,90.17193,15,27.393163681030273,404.0400085449219,10.744000434875488
14.12899,90.17193,15,27.393163681030273,406.0,10.73799991607666
14.12899,90.17193,15,27.393163681030273,408.0,10.72700023651123
14.12899,90.17193,15,27.393163681030273,410.0,10.711000442504883
14.12899,90.17193,15,27.393163681030273,412.0,10.670999526977539
14.12899,90.17193,15,27.393163681030273,414.0,10.645000457763672
14.12899,90.17193,15,27.393163681030273,415.9599914550781,10.60099983215332
14.12899,90.17193,15,27.393163681030273,417.9200134277344,10.57699966430664
14.12899,90.17193,15,27.393163681030273,420.0,10.550999641418457
14.12899,90.17193,15,27.393163681030273,422.0,10.522000312805176
14.12899,90.17193,15,27.393163681030273,423.9599914550781,10.498000144958496
14.12899,90.17193,15,27.393163681030273,425.9599914550781,10.484999656677246
14.12899,90.17193,15,27.393163681030273,427.9599914550781,10.461000442504883
14.12899,90.17193,15,27.393163681030273,429.9599914550781,10.434000015258789
14.12899,90.17193,15,27.393163681030273,432.0400085449219,10.430000305175781
14.12899,90.17193,15,27.393163681030273,434.0400085449219,10.42300033569336
14.12899,90.17193,15,27.393163681030273,436.0400085449219,10.411999702453613
14.12899,90.17193,15,27.393163681030273,438.0400085449219,10.395000457763672
14.12899,90.17193,15,27.393163681030273,439.9599914550781,10.380000114440918
14.12899,90.17193,15,27.393163681030273,441.9200134277344,10.366999626159668
14.12899,90.17193,15,27.393163681030273,443.9599914550781,10.34000015258789
14.12899,90.17193,15,27.393163681030273,446.0400085449219,10.3100004196167
14.12899,90.17193,15,27.393163681030273,448.0,10.298999786376953
14.12899,90.17193,15,27.393163681030273,449.9599914550781,10.277000427246094
14.12899,90.17193,15,27.393163681030273,451.9200134277344,10.265999794006348
14.12899,90.17193,15,27.393163681030273,454.0,10.258000373840332
14.12899,90.17193,15,27.393163681030273,456.0799865722656,10.222000122070312
14.12899,90.17193,15,27.393163681030273,458.0400085449219,10.206999778747559
14.12899,90.17193,15,27.393163681030273,460.0400085449219,10.187999725341797
14.12899,90.17193,15,27.393163681030273,462.0400085449219,10.178000450134277
14.12899,90.17193,15,27.393163681030273,464.0,10.14900016784668
14.12899,90.17193,15,27.393163681030273,465.9599914550781,10.123000144958496
14.12899,90.17193,15,27.393163681030273,468.0,10.10200023651123
14.12899,90.17193,15,27.393163681030273,470.0400085449219,10.079999923706055
14.12899,90.17193,15,27.393163681030273,472.0,10.064000129699707
14.12899,90.17193,15,27.393163681030273,473.9599914550781,10.03600025177002
14.12899,90.17193,15,27.393163681030273,476.0400085449219,10.027000427246094
14.12899,90.17193,15,27.393163681030273,477.9599914550781,10.017999649047852
14.12899,90.17193,15,27.393163681030273,479.9200134277344,10.003000259399414
14.12899,90.17193,15,27.393163681030273,481.9599914550781,9.977999687194824
14.12899,90.17193,15,27.393163681030273,484.0400085449219,9.968999862670898
14.12899,90.17193,15,27.393163681030273,486.0,9.946000099182129
14.12899,90.17193,15,27.393163681030273,488.0,9.916999816894531
14.12899,90.17193,15,27.393163681030273,489.9599914550781,9.890999794006348
14.12899,90.17193,15,27.393163681030273,491.9599914550781,9.866000175476074
14.12899,90.17193,15,27.393163681030273,494.0,9.850000381469727
14.12899,90.17193,15,27.393163681030273,496.0,9.829000473022461
14.12899,90.17193,15,27.393163681030273,498.0,9.824000358581543
14.12899,90.17193,15,27.393163681030273,499.9599914550781,9.809000015258789
14.12899,90.17193,15,27.393163681030273,501.9599914550781,9.788999557495117
14.12899,90.17193,15,27.393163681030273,504.0,9.762999534606934
14.12899,90.17193,15,27.393163681030273,506.0,9.746000289916992
14.12899,90.17193,15,27.393163681030273,508.0,9.744000434875488
14.12899,90.17193,15,27.393163681030273,509.9200134277344,9.744000434875488
14.12899,90.17193,15,27.393163681030273,511.9599914550781,9.737000465393066
14.12899,90.17193,15,27.393163681030273,513.9600219726562,9.734000205993652
14.12899,90.17193,15,27.393163681030273,516.0,9.732000350952148
14.12899,90.17193,15,27.393163681030273,518.0,9.722000122070312
14.12899,90.17193,15,27.393163681030273,520.0399780273438,9.697999954223633
14.12899,90.17193,15,27.393163681030273,522.0399780273438,9.690999984741211
14.12899,90.17193,15,27.393163681030273,524.0,9.677000045776367
14.12899,90.17193,15,27.393163681030273,525.9600219726562,9.666999816894531
14.12899,90.17193,15,27.393163681030273,527.9199829101562,9.66100025177002
14.12899,90.17193,15,27.393163681030273,529.9600219726562,9.64799976348877
14.12899,90.17193,15,27.393163681030273,532.0,9.628999710083008
14.12899,90.17193,15,27.393163681030273,534.0,9.607000350952148
14.12899,90.17193,15,27.393163681030273,535.9600219726562,9.593999862670898
14.12899,90.17193,15,27.393163681030273,538.0,9.586000442504883
14.12899,90.17193,15,27.393163681030273,540.0800170898438,9.57699966430664
14.12899,90.17193,15,27.393163681030273,542.0399780273438,9.571999549865723
14.12899,90.17193,15,27.393163681030273,544.0399780273438,9.5649995803833
14.12899,90.17193,15,27.393163681030273,546.0399780273438,9.532999992370605
14.12899,90.17193,15,27.393163681030273,548.0,9.517999649047852
14.12899,90.17193,15,27.393163681030273,550.0,9.512999534606934
14.12899,90.17193,15,27.393163681030273,551.9600219726562,9.503999710083008
14.12899,90.17193,15,27.393163681030273,553.9600219726562,9.491000175476074
14.12899,90.17193,15,27.393163681030273,555.9199829101562,9.480999946594238
14.12899,90.17193,15,27.393163681030273,557.9199829101562,9.460000038146973
14.12899,90.17193,15,27.393163681030273,559.9199829101562,9.449999809265137
14.12899,90.17193,15,27.393163681030273,561.9199829101562,9.442999839782715
14.12899,90.17193,15,27.393163681030273,563.9199829101562,9.437999725341797
14.12899,90.17193,15,27.393163681030273,565.9600219726562,9.435999870300293
14.12899,90.17193,15,27.393163681030273,567.9600219726562,9.430000305175781
14.12899,90.17193,15,27.393163681030273,569.9600219726562,9.427000045776367
14.12899,90.17193,15,27.393163681030273,571.9600219726562,9.420999526977539
14.12899,90.17193,15,27.393163681030273,573.9199829101562,9.390000343322754
14.12899,90.17193,15,27.393163681030273,576.0,9.37399959564209
14.12899,90.17193,15,27.393163681030273,578.0800170898438,9.357000350952148
14.12899,90.17193,15,27.393163681030273,580.0800170898438,9.340999603271484
14.12899,90.17193,15,27.393163681030273,582.0800170898438,9.326000213623047
14.12899,90.17193,15,27.393163681030273,584.0399780273438,9.310999870300293
14.12899,90.17193,15,27.393163681030273,586.0399780273438,9.300000190734863
14.12899,90.17193,15,27.393163681030273,588.0399780273438,9.279999732971191
14.12899,90.17193,15,27.393163681030273,590.0399780273438,9.25100040435791
14.12899,90.17193,15,27.393163681030273,592.0399780273438,9.22700023651123
14.12899,90.17193,15,27.393163681030273,594.0399780273438,9.220999717712402
14.12899,90.17193,15,27.393163681030273,596.0399780273438,9.21399974822998
14.12899,90.17193,15,27.393163681030273,598.0399780273438,9.204999923706055
14.12899,90.17193,15,27.393163681030273,600.0399780273438,9.1850004196167
14.12899,90.17193,15,27.393163681030273,602.0399780273438,9.17199993133545
14.12899,90.17193,15,27.393163681030273,604.0399780273438,9.168999671936035
14.12899,90.17193,15,27.393163681030273,606.0399780273438,9.159000396728516
14.12899,90.17193,15,27.393163681030273,608.0,9.152000427246094
14.12899,90.17193,15,27.393163681030273,609.9600219726562,9.145999908447266
14.12899,90.17193,15,27.393163681030273,611.9199829101562,9.128000259399414
14.12899,90.17193,15,27.393163681030273,614.0,9.107999801635742
14.12899,90.17193,15,27.393163681030273,616.0399780273438,9.093999862670898
14.12899,90.17193,15,27.393163681030273,618.0,9.071000099182129
14.12899,90.17193,15,27.393163681030273,619.9600219726562,9.055999755859375
14.12899,90.17193,15,27.393163681030273,621.9600219726562,9.038999557495117
14.12899,90.17193,15,27.393163681030273,623.9199829101562,9.029000282287598
14.12899,90.17193,15,27.393163681030273,625.9600219726562,9.005000114440918
14.12899,90.17193,15,27.393163681030273,628.0,8.98900032043457
14.12899,90.17193,15,27.393163681030273,629.9600219726562,8.97700023651123
14.12899,90.17193,15,27.393163681030273,631.9199829101562,8.968000411987305
14.12899,90.17193,15,27.393163681030273,634.0,8.954000473022461
14.12899,90.17193,15,27.393163681030273,636.0399780273438,8.932000160217285
14.12899,90.17193,15,27.393163681030273,638.0,8.914999961853027
14.12899,90.17193,15,27.393163681030273,640.0,8.89799976348877
14.12899,90.17193,15,27.393163681030273,641.9600219726562,8.885000228881836
14.12899,90.17193,15,27.393163681030273,644.0,8.866000175476074
14.12899,90.17193,15,27.393163681030273,646.0800170898438,8.843999862670898
14.12899,90.17193,15,27.393163681030273,648.0399780273438,8.838000297546387
14.12899,90.17193,15,27.393163681030273,650.0,8.838000297546387
14.12899,90.17193,15,27.393163681030273,651.9600219726562,8.829000473022461
14.12899,90.17193,15,27.393163681030273,654.0,8.805000305175781
14.12899,90.17193,15,27.393163681030273,656.0399780273438,8.798999786376953
14.12899,90.17193,15,27.393163681030273,658.0,8.789999961853027
14.12899,90.17193,15,27.393163681030273,660.0,8.776000022888184
14.12899,90.17193,15,27.393163681030273,661.9600219726562,8.76099967956543
14.12899,90.17193,15,27.393163681030273,664.0,8.748000144958496
14.12899,90.17193,15,27.393163681030273,666.0399780273438,8.729999542236328
14.12899,90.17193,15,27.393163681030273,668.0,8.720000267028809
14.12899,90.17193,15,27.393163681030273,669.9600219726562,8.70300006866455
14.12899,90.17193,15,27.393163681030273,672.0,8.6850004196167
14.12899,90.17193,15,27.393163681030273,674.0800170898438,8.670999526977539
14.12899,90.17193,15,27.393163681030273,676.0399780273438,8.657999992370605
14.12899,90.17193,15,27.393163681030273,678.0,8.645000457763672
14.12899,90.17193,15,27.393163681030273,680.0,8.630999565124512
14.12899,90.17193,15,27.393163681030273,682.0399780273438,8.619999885559082
14.12899,90.17193,15,27.393163681030273,684.0800170898438,8.604999542236328
14.12899,90.17193,15,27.393163681030273,686.0,8.593000411987305
14.12899,90.17193,15,27.393163681030273,687.9600219726562,8.583999633789062
14.12899,90.17193,15,27.393163681030273,690.0,8.574000358581543
14.12899,90.17193,15,27.393163681030273,691.9600219726562,8.557000160217285
14.12899,90.17193,15,27.393163681030273,693.9600219726562,8.532999992370605
14.12899,90.17193,15,27.393163681030273,696.0,8.520999908447266
14.12899,90.17193,15,27.393163681030273,698.0399780273438,8.505999565124512
14.12899,90.17193,15,27.393163681030273,700.0,8.494999885559082
14.12899,90.17193,15,27.393163681030273,701.9600219726562,8.48900032043457
14.12899,90.17193,15,27.393163681030273,703.9199829101562,8.484000205993652
14.12899,90.17193,15,27.393163681030273,706.0,8.472999572753906
14.12899,90.17193,15,27.393163681030273,708.0399780273438,8.470000267028809
14.12899,90.17193,15,27.393163681030273,710.0,8.460000038146973
14.12899,90.17193,15,27.393163681030273,711.9600219726562,8.437999725341797
14.12899,90.17193,15,27.393163681030273,714.0,8.430000305175781
14.12899,90.17193,15,27.393163681030273,716.0399780273438,8.416999816894531
14.12899,90.17193,15,27.393163681030273,718.0399780273438,8.401000022888184
14.12899,90.17193,15,27.393163681030273,720.0,8.387999534606934
14.12899,90.17193,15,27.393163681030273,722.0,8.381999969482422
14.12899,90.17193,15,27.393163681030273,724.0,8.371999740600586
14.12899,90.17193,15,27.393163681030273,726.0,8.359000205993652
14.12899,90.17193,15,27.393163681030273,727.9600219726562,8.348999977111816
14.12899,90.17193,15,27.393163681030273,730.0,8.333999633789062
14.12899,90.17193,15,27.393163681030273,732.0,8.319999694824219
14.12899,90.17193,15,27.393163681030273,734.0,8.317000389099121
14.12899,90.17193,15,27.393163681030273,736.0,8.305999755859375
14.12899,90.17193,15,27.393163681030273,738.0399780273438,8.284000396728516
14.12899,90.17193,15,27.393163681030273,740.0399780273438,8.276000022888184
14.12899,90.17193,15,27.393163681030273,742.0,8.26099967956543
14.12899,90.17193,15,27.393163681030273,743.9199829101562,8.25
14.12899,90.17193,15,27.393163681030273,745.9600219726562,8.239999771118164
14.12899,90.17193,15,27.393163681030273,747.9600219726562,8.229000091552734
14.12899,90.17193,15,27.393163681030273,750.0,8.211999893188477
14.12899,90.17193,15,27.393163681030273,752.0,8.201000213623047
14.12899,90.17193,15,27.393163681030273,754.0399780273438,8.180000305175781
14.12899,90.17193,15,27.393163681030273,756.0399780273438,8.161999702453613
14.12899,90.17193,15,27.393163681030273,758.0,8.14900016784668
14.12899,90.17193,15,27.393163681030273,759.9199829101562,8.130999565124512
14.12899,90.17193,15,27.393163681030273,762.0,8.114999771118164
14.12899,90.17193,15,27.393163681030273,764.0399780273438,8.102999687194824
14.12899,90.17193,15,27.393163681030273,766.0,8.092000007629395
14.12899,90.17193,15,27.393163681030273,768.0,8.079000473022461
14.12899,90.17193,15,27.393163681030273,769.9600219726562,8.069000244140625
14.12899,90.17193,15,27.393163681030273,771.9600219726562,8.0600004196167
14.12899,90.17193,15,27.393163681030273,774.0399780273438,8.053999900817871
14.12899,90.17193,15,27.393163681030273,776.0399780273438,8.048999786376953
14.12899,90.17193,15,27.393163681030273,778.0,8.031000137329102
14.12899,90.17193,15,27.393163681030273,780.0,8.015000343322754
14.12899,90.17193,15,27.393163681030273,782.0,8.003999710083008
14.12899,90.17193,15,27.393163681030273,784.0399780273438,7.994999885559082
14.12899,90.17193,15,27.393163681030273,786.0399780273438,7.984000205993652
14.12899,90.17193,15,27.393163681030273,788.0800170898438,7.96999979019165
14.12899,90.17193,15,27.393163681030273,790.0,7.961999893188477
14.12899,90.17193,15,27.393163681030273,791.9199829101562,7.947000026702881
14.12899,90.17193,15,27.393163681030273,794.0,7.929999828338623
14.12899,90.17193,15,27.393163681030273,796.0,7.918000221252441
14.12899,90.17193,15,27.393163681030273,797.9600219726562,7.9070000648498535
14.12899,90.17193,15,27.393163681030273,799.9600219726562,7.8979997634887695
14.12899,90.17193,15,27.393163681030273,802.0,7.880000114440918
14.12899,90.17193,15,27.393163681030273,803.9600219726562,7.863999843597412
14.12899,90.17193,15,27.393163681030273,805.9199829101562,7.853000164031982
14.12899,90.17193,15,27.393163681030273,807.9600219726562,7.8420000076293945
14.12899,90.17193,15,27.393163681030273,810.0,7.809000015258789
14.12899,90.17193,15,27.393163681030273,811.9600219726562,7.795000076293945
14.12899,90.17193,15,27.393163681030273,814.0,7.781000137329102
14.12899,90.17193,15,27.393163681030273,816.0800170898438,7.76200008392334
14.12899,90.17193,15,27.393163681030273,818.0399780273438,7.75
14.12899,90.17193,15,27.393163681030273,820.0399780273438,7.741000175476074
14.12899,90.17193,15,27.393163681030273,822.0399780273438,7.732999801635742
14.12899,90.17193,15,27.393163681030273,824.0,7.7230000495910645
14.12899,90.17193,15,27.393163681030273,826.0,7.715000152587891
14.12899,90.17193,15,27.393163681030273,827.9600219726562,7.701000213623047
14.12899,90.17193,15,27.393163681030273,829.9600219726562,7.683000087738037
14.12899,90.17193,15,27.393163681030273,831.9600219726562,7.664000034332275
14.12899,90.17193,15,27.393163681030273,833.9600219726562,7.6529998779296875
14.12899,90.17193,15,27.393163681030273,835.9600219726562,7.640999794006348
14.12899,90.17193,15,27.393163681030273,838.0,7.633999824523926
14.12899,90.17193,15,27.393163681030273,840.0,7.620999813079834
14.12899,90.17193,15,27.393163681030273,842.0399780273438,7.614999771118164
14.12899,90.17193,15,27.393163681030273,844.0800170898438,7.603000164031982
14.12899,90.17193,15,27.393163681030273,846.0,7.589000225067139
14.12899,90.17193,15,27.393163681030273,847.9600219726562,7.580999851226807
14.12899,90.17193,15,27.393163681030273,850.0,7.572999954223633
14.12899,90.17193,15,27.393163681030273,852.0,7.565000057220459
14.12899,90.17193,15,27.393163681030273,854.0399780273438,7.550000190734863
14.12899,90.17193,15,27.393163681030273,856.0,7.539000034332275
14.12899,90.17193,15,27.393163681030273,857.9199829101562,7.5320000648498535
14.12899,90.17193,15,27.393163681030273,859.9600219726562,7.52400016784668
14.12899,90.17193,15,27.393163681030273,862.0399780273438,7.508999824523926
14.12899,90.17193,15,27.393163681030273,864.0399780273438,7.501999855041504
14.12899,90.17193,15,27.393163681030273,866.0,7.494999885559082
14.12899,90.17193,15,27.393163681030273,867.9600219726562,7.480999946594238
14.12899,90.17193,15,27.393163681030273,869.9600219726562,7.465000152587891
14.12899,90.17193,15,27.393163681030273,872.0399780273438,7.453999996185303
14.12899,90.17193,15,27.393163681030273,874.0399780273438,7.434000015258789
14.12899,90.17193,15,27.393163681030273,876.0,7.421000003814697
14.12899,90.17193,15,27.393163681030273,878.0,7.414000034332275
14.12899,90.17193,15,27.393163681030273,879.9600219726562,7.4070000648498535
14.12899,90.17193,15,27.393163681030273,881.9600219726562,7.394000053405762
14.12899,90.17193,15,27.393163681030273,884.0,7.379000186920166
14.12899,90.17193,15,27.393163681030273,886.0,7.36899995803833
14.12899,90.17193,15,27.393163681030273,888.0399780273438,7.360000133514404
14.12899,90.17193,15,27.393163681030273,889.9600219726562,7.3429999351501465
14.12899,90.17193,15,27.393163681030273,891.9199829101562,7.324999809265137
14.12899,90.17193,15,27.393163681030273,893.9600219726562,7.310999870300293
14.12899,90.17193,15,27.393163681030273,896.0,7.302000045776367
14.12899,90.17193,15,27.393163681030273,898.0,7.281000137329102
14.12899,90.17193,15,27.393163681030273,899.9600219726562,7.270999908447266
14.12899,90.17193,15,27.393163681030273,902.0399780273438,7.263000011444092
14.12899,90.17193,15,27.393163681030273,904.0399780273438,7.257999897003174
14.12899,90.17193,15,27.393163681030273,905.9600219726562,7.245999813079834
14.12899,90.17193,15,27.393163681030273,907.9600219726562,7.239999771118164
14.12899,90.17193,15,27.393163681030273,910.0399780273438,7.235000133514404
14.12899,90.17193,15,27.393163681030273,912.0399780273438,7.2210001945495605
14.12899,90.17193,15,27.393163681030273,914.0,7.208000183105469
14.12899,90.17193,15,27.393163681030273,916.0399780273438,7.184999942779541
14.12899,90.17193,15,27.393163681030273,918.0800170898438,7.15500020980835
14.12899,90.17193,15,27.393163681030273,920.0399780273438,7.1479997634887695
14.12899,90.17193,15,27.393163681030273,922.0,7.139999866485596
14.12899,90.17193,15,27.393163681030273,923.9600219726562,7.125999927520752
14.12899,90.17193,15,27.393163681030273,926.0,7.113999843597412
14.12899,90.17193,15,27.393163681030273,928.0800170898438,7.10699987411499
14.12899,90.17193,15,27.393163681030273,930.0399780273438,7.0970001220703125
14.12899,90.17193,15,27.393163681030273,932.0,7.089000225067139
14.12899,90.17193,15,27.393163681030273,934.0,7.085000038146973
14.12899,90.17193,15,27.393163681030273,936.0,7.073999881744385
14.12899,90.17193,15,27.393163681030273,938.0,7.063000202178955
14.12899,90.17193,15,27.393163681030273,940.0,7.050000190734863
14.12899,90.17193,15,27.393163681030273,942.0,7.040999889373779
14.12899,90.17193,15,27.393163681030273,944.0,7.033999919891357
14.12899,90.17193,15,27.393163681030273,946.0,7.025000095367432
14.12899,90.17193,15,27.393163681030273,948.0,7.01200008392334
14.12899,90.17193,15,27.393163681030273,950.0,7.000999927520752
14.12899,90.17193,15,27.393163681030273,952.0,6.986999988555908
14.12899,90.17193,15,27.393163681030273,954.0,6.980999946594238
14.12899,90.17193,15,27.393163681030273,956.0,6.974999904632568
14.12899,90.17193,15,27.393163681030273,958.0,6.966000080108643
14.12899,90.17193,15,27.393163681030273,960.0399780273438,6.959000110626221
14.12899,90.17193,15,27.393163681030273,962.0399780273438,6.947000026702881
14.12899,90.17193,15,27.393163681030273,964.0399780273438,6.938000202178955
14.12899,90.17193,15,27.393163681030273,966.0,6.932000160217285
14.12899,90.17193,15,27.393163681030273,967.9199829101562,6.923999786376953
14.12899,90.17193,15,27.393163681030273,969.9199829101562,6.9039998054504395
14.12899,90.17193,15,27.393163681030273,971.9199829101562,6.895999908447266
14.12899,90.17193,15,27.393163681030273,973.9600219726562,6.888000011444092
14.12899,90.17193,15,27.393163681030273,975.9600219726562,6.882999897003174
14.12899,90.17193,15,27.393163681030273,977.9600219726562,6.872000217437744
14.12899,90.17193,15,27.393163681030273,980.0,6.859000205993652
14.12899,90.17193,15,27.393163681030273,982.0,6.853000164031982
14.12899,90.17193,15,27.393163681030273,984.0399780273438,6.8460001945495605
14.12899,90.17193,15,27.393163681030273,986.0399780273438,6.836999893188477
14.12899,90.17193,15,27.393163681030273,988.0800170898438,6.823999881744385
14.12899,90.17193,15,27.393163681030273,990.0800170898438,6.807000160217285
14.12899,90.17193,15,27.393163681030273,992.0,6.800000190734863
14.12899,90.17193,15,27.393163681030273,993.9199829101562,6.796000003814697
14.12899,90.17193,15,27.393163681030273,995.9600219726562,6.784999847412109
14.12899,90.17193,15,27.393163681030273,997.9600219726562,6.767000198364258
14.12899,90.17193,15,27.393163681030273,999.9600219726562,6.757999897003174
13.89002,89.9145,25,27.761865615844727,0.9599999785423279,27.858999252319336
13.89002,89.9145,25,27.761865615844727,2.0,27.856000900268555
13.89002,89.9145,25,27.761865615844727,3.0,27.85300064086914
13.89002,89.9145,25,27.761865615844727,4.039999961853027,27.851999282836914
13.89002,89.9145,25,27.761865615844727,5.0,27.851999282836914
13.89002,89.9145,25,27.761865615844727,5.960000038146973,27.83300018310547
13.89002,89.9145,25,27.761865615844727,7.0,27.777000427246094
13.89002,89.9145,25,27.761865615844727,8.039999961853027,27.75
13.89002,89.9145,25,27.761865615844727,9.039999961853027,27.729000091552734
13.89002,89.9145,25,27.761865615844727,9.920000076293945,27.72599983215332
13.89002,89.9145,25,27.761865615844727,10.680000305175781,27.72599983215332
13.89002,89.9145,25,27.761865615844727,11.920000076293945,27.722999572753906
13.89002,89.9145,25,27.761865615844727,13.960000038146973,27.724000930786133
13.89002,89.9145,25,27.761865615844727,15.960000038146973,27.722999572753906
13.89002,89.9145,25,27.761865615844727,18.040000915527344,27.724000930786133
13.89002,89.9145,25,27.761865615844727,20.0,27.729000091552734
13.89002,89.9145,25,27.761865615844727,22.0,27.732999801635742
13.89002,89.9145,25,27.761865615844727,24.040000915527344,27.732999801635742
13.89002,89.9145,25,27.761865615844727,26.040000915527344,27.736000061035156
13.89002,89.9145,25,27.761865615844727,28.0,27.7450008392334
13.89002,89.9145,25,27.761865615844727,30.0,27.79800033569336
13.89002,89.9145,25,27.761865615844727,32.040000915527344,27.840999603271484
13.89002,89.9145,25,27.761865615844727,34.040000915527344,27.867000579833984
13.89002,89.9145,25,27.761865615844727,36.040000915527344,27.92099952697754
13.89002,89.9145,25,27.761865615844727,38.040000915527344,27.937999725341797
13.89002,89.9145,25,27.761865615844727,40.0,27.95400047302246
13.89002,89.9145,25,27.761865615844727,42.0,27.886999130249023
13.89002,89.9145,25,27.761865615844727,44.040000915527344,27.98900032043457
13.89002,89.9145,25,27.761865615844727,46.040000915527344,28.05299949645996
13.89002,89.9145,25,27.761865615844727,48.040000915527344,28.14299964904785
13.89002,89.9145,25,27.761865615844727,49.959999084472656,28.216999053955078
13.89002,89.9145,25,27.761865615844727,52.0,28.222999572753906
13.89002,89.9145,25,27.761865615844727,54.040000915527344,28.2549991607666
13.89002,89.9145,25,27.761865615844727,56.0,28.243000030517578
13.89002,89.9145,25,27.761865615844727,58.0,28.187999725341797
13.89002,89.9145,25,27.761865615844727,60.040000915527344,28.09600067138672
13.89002,89.9145,25,27.761865615844727,62.0,27.92099952697754
13.89002,89.9145,25,27.761865615844727,63.91999816894531,27.58099937438965
13.89002,89.9145,25,27.761865615844727,65.91999816894531,27.42300033569336
13.89002,89.9145,25,27.761865615844727,67.95999908447266,27.507999420166016
13.89002,89.9145,25,27.761865615844727,70.04000091552734,27.488000869750977
13.89002,89.9145,25,27.761865615844727,72.08000183105469,27.327999114990234
13.89002,89.9145,25,27.761865615844727,74.08000183105469,27.128000259399414
13.89002,89.9145,25,27.761865615844727,76.08000183105469,26.753000259399414
13.89002,89.9145,25,27.761865615844727,78.04000091552734,26.400999069213867
13.89002,89.9145,25,27.761865615844727,80.04000091552734,26.29199981689453
13.89002,89.9145,25,27.761865615844727,82.04000091552734,26.170000076293945
13.89002,89.9145,25,27.761865615844727,84.04000091552734,25.8700008392334
13.89002,89.9145,25,27.761865615844727,86.0,25.55500030517578
13.89002,89.9145,25,27.761865615844727,87.95999908447266,25.538000106811523
13.89002,89.9145,25,27.761865615844727,90.04000091552734,25.18000030517578
13.89002,89.9145,25,27.761865615844727,92.0,24.80299949645996
13.89002,89.9145,25,27.761865615844727,93.95999908447266,24.78499984741211
13.89002,89.9145,25,27.761865615844727,95.95999908447266,24.624000549316406
13.89002,89.9145,25,27.761865615844727,97.95999908447266,24.496999740600586
13.89002,89.9145,25,27.761865615844727,100.0,24.31399917602539
13.89002,89.9145,25,27.761865615844727,102.04000091552734,24.070999145507812
13.89002,89.9145,25,27.761865615844727,104.04000091552734,23.92799949645996
13.89002,89.9145,25,27.761865615844727,106.04000091552734,23.79800033569336
13.89002,89.9145,25,27.761865615844727,108.0,23.68400001525879
13.89002,89.9145,25,27.761865615844727,109.95999908447266,23.533000946044922
13.89002,89.9145,25,27.761865615844727,111.95999908447266,23.283000946044922
13.89002,89.9145,25,27.761865615844727,113.95999908447266,23.084999084472656
13.89002,89.9145,25,27.761865615844727,115.95999908447266,22.687999725341797
13.89002,89.9145,25,27.761865615844727,118.0,22.44700050354004
13.89002,89.9145,25,27.761865615844727,119.95999908447266,22.375999450683594
13.89002,89.9145,25,27.761865615844727,122.0,21.891000747680664
13.89002,89.9145,25,27.761865615844727,123.95999908447266,21.725000381469727
13.89002,89.9145,25,27.761865615844727,125.95999908447266,21.518999099731445
13.89002,89.9145,25,27.761865615844727,128.0,21.25
13.89002,89.9145,25,27.761865615844727,130.0399932861328,20.957000732421875
13.89002,89.9145,25,27.761865615844727,132.0,20.691999435424805
13.89002,89.9145,25,27.761865615844727,133.9600067138672,20.368000030517578
13.89002,89.9145,25,27.761865615844727,136.0,20.219999313354492
13.89002,89.9145,25,27.761865615844727,138.0399932861328,20.19499969482422
13.89002,89.9145,25,27.761865615844727,140.0800018310547,19.934999465942383
13.89002,89.9145,25,27.761865615844727,142.0,19.68199920654297
13.89002,89.9145,25,27.761865615844727,144.0,19.562000274658203
13.89002,89.9145,25,27.761865615844727,146.0399932861328,19.37700080871582
13.89002,89.9145,25,27.761865615844727,148.0,19.079999923706055
13.89002,89.9145,25,27.761865615844727,150.0,18.812000274658203
13.89002,89.9145,25,27.761865615844727,152.0,18.517000198364258
13.89002,89.9145,25,27.761865615844727,154.0399932861328,18.202999114990234
13.89002,89.9145,25,27.761865615844727,156.0399932861328,17.97800064086914
13.89002,89.9145,25,27.761865615844727,158.0800018310547,17.73200035095215
13.89002,89.9145,25,27.761865615844727,160.0,17.490999221801758
13.89002,89.9145,25,27.761865615844727,161.9600067138672,17.41900062561035
13.89002,89.9145,25,27.761865615844727,163.9199981689453,17.30500030517578
13.89002,89.9145,25,27.761865615844727,166.0,17.191999435424805
13.89002,89.9145,25,27.761865615844727,168.0399932861328,17.12700080871582
